ID	Driver	RelativePos	RelativeQuali
2011-Indian Grand Prix-Ferrari	Felipe Massa	-17	-0.603
2011-Indian Grand Prix-Force India	Adrian Sutil	4	2.325
2011-Indian Grand Prix-Force India	Paul di Resta	-4	-2.325
2011-Indian Grand Prix-HRT	Narain Karthikeyan	1	-0.022
2011-Indian Grand Prix-HRT	Daniel Ricciardo	-1	0.022
2011-Indian Grand Prix-Lotus	Heikki Kovalainen	5	-0.045
2011-Indian Grand Prix-Lotus	Jarno Trulli	-5	0.045
2011-Indian Grand Prix-McLaren	Jenson Button	5	-0.476
2011-Indian Grand Prix-McLaren	Lewis Hamilton	-5	0.476
2011-Indian Grand Prix-Mercedes	Michael Schumacher	1	-0.886
2011-Indian Grand Prix-Mercedes	Nico Rosberg	-1	0.886
2011-Indian Grand Prix-Red Bull	Sebastian Vettel	3	0.33
2011-Indian Grand Prix-Red Bull	Mark Webber	-3	-0.33
2011-Indian Grand Prix-Renault	Vitaly Petrov	1	0.332
2011-Indian Grand Prix-Renault	Bruno Senna	-1	-0.332
2011-Indian Grand Prix-Sauber	Sergio P<e9>rez	14	0.314
2011-Indian Grand Prix-Sauber	Kamui Kobayashi	-14	-0.314
2011-Indian Grand Prix-Toro Rosso	Jaime Alguersuari	13	0.0
2011-Indian Grand Prix-Toro Rosso	S<e9>bastien Buemi	-13	0.0
2011-Indian Grand Prix-Virgin	Jerome d'Ambrosio	7	3.18
2011-Indian Grand Prix-Virgin	Timo Glock	-7	-3.18
2011-Indian Grand Prix-Williams	Rubens Barrichello	7	-0.71
2011-Indian Grand Prix-Williams	Pastor Maldonado	-7	0.71
2011-Italian Grand Prix-Ferrari	Fernando Alonso	3	0.347
2011-Italian Grand Prix-Ferrari	Felipe Massa	-3	-0.347
2011-Italian Grand Prix-Force India	Paul di Resta	10	0.046
2011-Italian Grand Prix-Force India	Adrian Sutil	-10	-0.046
2011-Italian Grand Prix-HRT	Vitantonio Liuzzi	2	-0.177
2011-Italian Grand Prix-HRT	Daniel Ricciardo	-2	0.177
2011-Italian Grand Prix-Lotus	Heikki Kovalainen	1	-0.527
2011-Italian Grand Prix-Lotus	Jarno Trulli	-1	0.527
2011-Italian Grand Prix-McLaren	Jenson Button	2	-0.052
2011-Italian Grand Prix-McLaren	Lewis Hamilton	-2	0.052
2011-Italian Grand Prix-Mercedes	Michael Schumacher	18	1.7
2011-Italian Grand Prix-Mercedes	Nico Rosberg	-18	-1.7
2011-Italian Grand Prix-Red Bull	Sebastian Vettel	18	0.697
2011-Italian Grand Prix-Red Bull	Mark Webber	-18	-0.697
2011-Italian Grand Prix-Renault	Bruno Senna	12	1.255
2011-Italian Grand Prix-Renault	Vitaly Petrov	-12	-1.255
2011-Italian Grand Prix-Sauber	Sergio P<e9>rez	1	0.22
2011-Italian Grand Prix-Sauber	Kamui Kobayashi	-1	-0.22
2011-Italian Grand Prix-Toro Rosso	Jaime Alguersuari	3	-0.402
2011-Italian Grand Prix-Toro Rosso	S<e9>bastien Buemi	-3	0.402
2011-Italian Grand Prix-Virgin	Timo Glock	5	0.018
2011-Italian Grand Prix-Virgin	Jerome d'Ambrosio	-5	-0.018
2011-Italian Grand Prix-Williams	Pastor Maldonado	1	-0.078
2011-Italian Grand Prix-Williams	Rubens Barrichello	-1	0.078
2011-Japanese Grand Prix-Ferrari	Fernando Alonso	5	-0.082
2011-Japanese Grand Prix-Ferrari	Felipe Massa	-5	0.082
2011-Japanese Grand Prix-Force India	Adrian Sutil	1	0.283
2011-Japanese Grand Prix-Force India	Paul di Resta	-1	-0.283
2011-Japanese Grand Prix-HRT	Daniel Ricciardo	1	-7.38
2011-Japanese Grand Prix-HRT	Vitantonio Liuzzi	-1	7.38
2011-Japanese Grand Prix-Lotus	Heikki Kovalainen	1	0.06
2011-Japanese Grand Prix-Lotus	Jarno Trulli	-1	-0.06
2011-Japanese Grand Prix-McLaren	Jenson Button	4	0.142
2011-Japanese Grand Prix-McLaren	Lewis Hamilton	-4	-0.142
2011-Japanese Grand Prix-Mercedes	Michael Schumacher	4	0.0
2011-Japanese Grand Prix-Mercedes	Nico Rosberg	-4	0.0
2011-Japanese Grand Prix-Red Bull	Sebastian Vettel	1	0.69
2011-Japanese Grand Prix-Red Bull	Mark Webber	-1	-0.69
2011-Japanese Grand Prix-Renault	Vitaly Petrov	7	0.0
2011-Japanese Grand Prix-Renault	Bruno Senna	-7	0.0
2011-Japanese Grand Prix-Sauber	Sergio P<e9>rez	5	0.0
2011-Japanese Grand Prix-Sauber	Kamui Kobayashi	-5	0.0
2011-Japanese Grand Prix-Toro Rosso	Jaime Alguersuari	9	-0.2
2011-Japanese Grand Prix-Toro Rosso	S<e9>bastien Buemi	-9	0.2
2011-Japanese Grand Prix-Virgin	Timo Glock	1	-0.068
2011-Japanese Grand Prix-Virgin	Jerome d'Ambrosio	-1	0.068
2011-Japanese Grand Prix-Williams	Pastor Maldonado	3	-0.145
2011-Japanese Grand Prix-Williams	Rubens Barrichello	-3	0.145
2011-Korean Grand Prix-Ferrari	Fernando Alonso	1	-0.149
2011-Korean Grand Prix-Ferrari	Felipe Massa	-1	0.149
2011-Korean Grand Prix-Force India	Paul di Resta	1	0.0
2011-Korean Grand Prix-Force India	Adrian Sutil	-1	0.0
2011-Korean Grand Prix-HRT	Daniel Ricciardo	2	7.938
2011-Korean Grand Prix-HRT	Vitantonio Liuzzi	-2	-7.938
2011-Korean Grand Prix-Lotus	Heikki Kovalainen	3	0.579
2011-Korean Grand Prix-Lotus	Jarno Trulli	-3	-0.579
2011-Korean Grand Prix-McLaren	Lewis Hamilton	2	0.306
2011-Korean Grand Prix-McLaren	Jenson Button	-2	-0.306
2011-Korean Grand Prix-Mercedes	Nico Rosberg	16	0.6
2011-Korean Grand Prix-Mercedes	Michael Schumacher	-16	-0.6
2011-Korean Grand Prix-Red Bull	Sebastian Vettel	2	0.426
2011-Korean Grand Prix-Red Bull	Mark Webber	-2	-0.426
2011-Korean Grand Prix-Renault	Bruno Senna	10	-0.667
2011-Korean Grand Prix-Renault	Vitaly Petrov	-10	0.667
2011-Korean Grand Prix-Sauber	Kamui Kobayashi	1	0.668
2011-Korean Grand Prix-Sauber	Sergio P<e9>rez	-1	-0.668
2011-Korean Grand Prix-Toro Rosso	Jaime Alguersuari	2	0.193
2011-Korean Grand Prix-Toro Rosso	S<e9>bastien Buemi	-2	-0.193
2011-Korean Grand Prix-Virgin	Timo Glock	2	1.392
2011-Korean Grand Prix-Virgin	Jerome d'Ambrosio	-2	-1.392
2011-Korean Grand Prix-Williams	Rubens Barrichello	10	-0.349
2011-Korean Grand Prix-Williams	Pastor Maldonado	-10	0.349
2011-Malaysian Grand Prix-Ferrari	Felipe Massa	1	-0.449
2011-Malaysian Grand Prix-Ferrari	Fernando Alonso	-1	0.449
2011-Malaysian Grand Prix-Force India	Paul di Resta	1	0.223
2011-Malaysian Grand Prix-Force India	Adrian Sutil	-1	-0.223
2011-Malaysian Grand Prix-HRT	Vitantonio Liuzzi	5	1.025
2011-Malaysian Grand Prix-HRT	Narain Karthikeyan	-5	-1.025
2011-Malaysian Grand Prix-Lotus	Heikki Kovalainen	5	0.146
2011-Malaysian Grand Prix-Lotus	Jarno Trulli	-5	-0.146
2011-Malaysian Grand Prix-McLaren	Jenson Button	6	-0.226
2011-Malaysian Grand Prix-McLaren	Lewis Hamilton	-6	0.226
2011-Malaysian Grand Prix-Mercedes	Michael Schumacher	3	-0.226
2011-Malaysian Grand Prix-Mercedes	Nico Rosberg	-3	0.226
2011-Malaysian Grand Prix-Red Bull	Sebastian Vettel	3	0.309
2011-Malaysian Grand Prix-Red Bull	Mark Webber	-3	-0.309
2011-Malaysian Grand Prix-Renault	Nick Heidfeld	14	0.2
2011-Malaysian Grand Prix-Renault	Vitaly Petrov	-14	-0.2
2011-Malaysian Grand Prix-Sauber	Kamui Kobayashi	14	0.708
2011-Malaysian Grand Prix-Sauber	Sergio P<e9>rez	-14	-0.708
2011-Malaysian Grand Prix-Toro Rosso	S<e9>bastien Buemi	1	0.187
2011-Malaysian Grand Prix-Toro Rosso	Jaime Alguersuari	-1	-0.187
2011-Malaysian Grand Prix-Virgin	Timo Glock	3	0.353
2011-Malaysian Grand Prix-Virgin	Jerome d'Ambrosio	-3	-0.353
2011-Malaysian Grand Prix-Williams	Rubens Barrichello	2	0.78
2011-Malaysian Grand Prix-Williams	Pastor Maldonado	-2	-0.78
2011-Monaco Grand Prix-Ferrari	Fernando Alonso	19	0.047
2011-Monaco Grand Prix-Ferrari	Felipe Massa	-19	-0.047
2011-Monaco Grand Prix-Force India	Adrian Sutil	5	-0.003
2011-Monaco Grand Prix-Force India	Paul di Resta	-5	0.003
2011-Monaco Grand Prix-HRT	Vitantonio Liuzzi	1	0.0
2011-Monaco Grand Prix-HRT	Narain Karthikeyan	-1	0.0
2011-Monaco Grand Prix-Lotus	Jarno Trulli	1	-0.038
2011-Monaco Grand Prix-Lotus	Heikki Kovalainen	-1	0.038
2011-Monaco Grand Prix-McLaren	Jenson Button	3	1.283
2011-Monaco Grand Prix-McLaren	Lewis Hamilton	-3	-1.283
2011-Monaco Grand Prix-Mercedes	Nico Rosberg	11	-1.084
2011-Monaco Grand Prix-Mercedes	Michael Schumacher	-11	1.084
2011-Monaco Grand Prix-Red Bull	Sebastian Vettel	3	0.463
2011-Monaco Grand Prix-Red Bull	Mark Webber	-3	-0.463
2011-Monaco Grand Prix-Renault	Nick Heidfeld	11	-0.399
2011-Monaco Grand Prix-Renault	Vitaly Petrov	-11	0.399
2011-Monaco Grand Prix-Sauber	Kamui Kobayashi	19	-2.417
2011-Monaco Grand Prix-Sauber	Sergio P<e9>rez	-19	2.417
2011-Monaco Grand Prix-Toro Rosso	S<e9>bastien Buemi	10	1.52
2011-Monaco Grand Prix-Toro Rosso	Jaime Alguersuari	-10	-1.52
2011-Monaco Grand Prix-Virgin	Jerome d'Ambrosio	8	-0.822
2011-Monaco Grand Prix-Virgin	Timo Glock	-8	0.822
2011-Monaco Grand Prix-Williams	Rubens Barrichello	9	0.702
2011-Monaco Grand Prix-Williams	Pastor Maldonado	-9	-0.702
2011-Singapore Grand Prix-Ferrari	Fernando Alonso	5	0.926
2011-Singapore Grand Prix-Ferrari	Felipe Massa	-5	-0.926
2011-Singapore Grand Prix-Force India	Paul di Resta	2	0.0
2011-Singapore Grand Prix-Force India	Adrian Sutil	-2	0.0
2011-Singapore Grand Prix-HRT	Daniel Ricciardo	1	0.406
2011-Singapore Grand Prix-HRT	Vitantonio Liuzzi	-1	-0.406
2011-Singapore Grand Prix-Lotus	Heikki Kovalainen	6	0.064
2011-Singapore Grand Prix-Lotus	Jarno Trulli	-6	-0.064
2011-Singapore Grand Prix-McLaren	Jenson Button	3	0.005
2011-Singapore Grand Prix-McLaren	Lewis Hamilton	-3	-0.005
2011-Singapore Grand Prix-Mercedes	Nico Rosberg	16	-1.632
2011-Singapore Grand Prix-Mercedes	Michael Schumacher	-16	1.632
2011-Singapore Grand Prix-Red Bull	Sebastian Vettel	2	0.351
2011-Singapore Grand Prix-Red Bull	Mark Webber	-2	-0.351
2011-Singapore Grand Prix-Renault	Bruno Senna	2	1.173
2011-Singapore Grand Prix-Renault	Vitaly Petrov	-2	-1.173
2011-Singapore Grand Prix-Sauber	Sergio P<e9>rez	4	-3.235
2011-Singapore Grand Prix-Sauber	Kamui Kobayashi	-4	3.235
2011-Singapore Grand Prix-Toro Rosso	S<e9>bastien Buemi	9	1.228
2011-Singapore Grand Prix-Toro Rosso	Jaime Alguersuari	-9	-1.228
2011-Singapore Grand Prix-Virgin	Jerome d'Ambrosio	6	-0.209
2011-Singapore Grand Prix-Virgin	Timo Glock	-6	0.209
2011-Singapore Grand Prix-Williams	Pastor Maldonado	2	-0.188
2011-Singapore Grand Prix-Williams	Rubens Barrichello	-2	0.188
2011-Spanish Grand Prix-Ferrari	Fernando Alonso	17	0.924
2011-Spanish Grand Prix-Ferrari	Felipe Massa	-17	-0.924
2011-Spanish Grand Prix-Force India	Paul di Resta	1	0.445
2011-Spanish Grand Prix-Force India	Adrian Sutil	-1	-0.445
2011-Spanish Grand Prix-HRT	Narain Karthikeyan	3	-0.099
2011-Spanish Grand Prix-HRT	Vitantonio Liuzzi	-3	0.099
2011-Spanish Grand Prix-Lotus	Jarno Trulli	5	-1.118
2011-Spanish Grand Prix-Lotus	Heikki Kovalainen	-5	1.118
2011-Spanish Grand Prix-McLaren	Lewis Hamilton	1	0.035
2011-Spanish Grand Prix-McLaren	Jenson Button	-1	-0.035
2011-Spanish Grand Prix-Mercedes	Michael Schumacher	1	1.618
2011-Spanish Grand Prix-Mercedes	Nico Rosberg	-1	-1.618
2011-Spanish Grand Prix-Red Bull	Sebastian Vettel	3	-0.2
2011-Spanish Grand Prix-Red Bull	Mark Webber	-3	0.2
2011-Spanish Grand Prix-Renault	Nick Heidfeld	3	1.49
2011-Spanish Grand Prix-Renault	Vitaly Petrov	-3	-1.49
2011-Spanish Grand Prix-Sauber	Sergio P<e9>rez	1	0.335
2011-Spanish Grand Prix-Sauber	Kamui Kobayashi	-1	-0.335
2011-Spanish Grand Prix-Toro Rosso	S<e9>bastien Buemi	2	0.463
2011-Spanish Grand Prix-Toro Rosso	Jaime Alguersuari	-2	-0.463
2011-Spanish Grand Prix-Virgin	Timo Glock	1	1.241
2011-Spanish Grand Prix-Virgin	Jerome d'Ambrosio	-1	-1.241
2011-Spanish Grand Prix-Williams	Pastor Maldonado	2	3.958
2011-Spanish Grand Prix-Williams	Rubens Barrichello	-2	-3.958
2011-Turkish Grand Prix-Ferrari	Fernando Alonso	8	-0.802
2011-Turkish Grand Prix-Ferrari	Felipe Massa	-8	0.802
2011-Turkish Grand Prix-Force India	Adrian Sutil	10	0.118
2011-Turkish Grand Prix-Force India	Paul di Resta	-10	-0.118
2011-Turkish Grand Prix-HRT	Narain Karthikeyan	1	-0.872
2011-Turkish Grand Prix-HRT	Vitantonio Liuzzi	-1	0.872
2011-Turkish Grand Prix-Lotus	Jarno Trulli	1	-1.339
2011-Turkish Grand Prix-Lotus	Heikki Kovalainen	-1	1.339
2011-Turkish Grand Prix-McLaren	Lewis Hamilton	2	0.387
2011-Turkish Grand Prix-McLaren	Jenson Button	-2	-0.387
2011-Turkish Grand Prix-Mercedes	Nico Rosberg	7	1.072
2011-Turkish Grand Prix-Mercedes	Michael Schumacher	-7	-1.072
2011-Turkish Grand Prix-Red Bull	Sebastian Vettel	1	0.405
2011-Turkish Grand Prix-Red Bull	Mark Webber	-1	-0.405
2011-Turkish Grand Prix-Renault	Nick Heidfeld	1	-0.363
2011-Turkish Grand Prix-Renault	Vitaly Petrov	-1	0.363
2011-Turkish Grand Prix-Sauber	Kamui Kobayashi	4	2.195
2011-Turkish Grand Prix-Sauber	Sergio P<e9>rez	-4	-2.195
2011-Turkish Grand Prix-Toro Rosso	S<e9>bastien Buemi	7	0.317
2011-Turkish Grand Prix-Toro Rosso	Jaime Alguersuari	-7	-0.317
2011-Turkish Grand Prix-Virgin	Jerome d'Ambrosio	4	0.368
2011-Turkish Grand Prix-Virgin	Timo Glock	-4	-0.368
2011-Turkish Grand Prix-Williams	Rubens Barrichello	2	0.472
2011-Turkish Grand Prix-Williams	Pastor Maldonado	-2	-0.472
2012-Abu Dhabi Grand Prix-Caterham	Heikki Kovalainen	3	0.195
2012-Abu Dhabi Grand Prix-Caterham	Vitaly Petrov	-3	-0.195
2012-Abu Dhabi Grand Prix-Ferrari	Fernando Alonso	5	0.141
2012-Abu Dhabi Grand Prix-Ferrari	Felipe Massa	-5	-0.141
2012-Abu Dhabi Grand Prix-Force India	Paul di Resta	15	-0.199
2012-Abu Dhabi Grand Prix-Force India	Nico H<fc>lkenberg	-15	0.199
2012-Abu Dhabi Grand Prix-HRT	Pedro de la Rosa	5	0.616
2012-Abu Dhabi Grand Prix-HRT	Narain Karthikeyan	-5	-0.616
2012-Abu Dhabi Grand Prix-Lotus	Kimi R<e4>ikk<f6>nen	18	0.518
2012-Abu Dhabi Grand Prix-Lotus	Romain Grosjean	-18	-0.518
2012-Abu Dhabi Grand Prix-Marussia	Timo Glock	4	-0.337
2012-Abu Dhabi Grand Prix-Marussia	Charles Pic	-4	0.337
2012-Abu Dhabi Grand Prix-McLaren	Jenson Button	17	-0.66
2012-Abu Dhabi Grand Prix-McLaren	Lewis Hamilton	-17	0.66
2012-Abu Dhabi Grand Prix-Mercedes	Michael Schumacher	12	-0.686
2012-Abu Dhabi Grand Prix-Mercedes	Nico Rosberg	-12	0.686
2012-Abu Dhabi Grand Prix-Red Bull	Sebastian Vettel	17	-0.095
2012-Abu Dhabi Grand Prix-Red Bull	Mark Webber	-17	0.095
2012-Abu Dhabi Grand Prix-Sauber	Kamui Kobayashi	9	-0.522
2012-Abu Dhabi Grand Prix-Sauber	Sergio P<e9>rez	-9	0.522
2012-Abu Dhabi Grand Prix-Toro Rosso	Daniel Ricciardo	2	1.293
2012-Abu Dhabi Grand Prix-Toro Rosso	Jean-Eric Vergne	-2	-1.293
2012-Abu Dhabi Grand Prix-Williams	Pastor Maldonado	3	1.104
2012-Abu Dhabi Grand Prix-Williams	Bruno Senna	-3	-1.104
2012-Australian Grand Prix-Caterham	Heikki Kovalainen	1	0.339
2012-Australian Grand Prix-Caterham	Vitaly Petrov	-1	-0.339
2012-Australian Grand Prix-Ferrari	Fernando Alonso	12	1.003
2012-Australian Grand Prix-Ferrari	Felipe Massa	-12	-1.003
2012-Australian Grand Prix-Force India	Paul di Resta	12	-0.635
2012-Australian Grand Prix-Force India	Nico H<fc>lkenberg	-12	0.635
2012-Australian Grand Prix-Lotus	Kimi R<e4>ikk<f6>nen	14	-2.456
2012-Australian Grand Prix-Lotus	Romain Grosjean	-14	2.456
2012-Australian Grand Prix-Marussia	Timo Glock	1	0.747
2012-Australian Grand Prix-Marussia	Charles Pic	-1	-0.747
2012-Australian Grand Prix-McLaren	Jenson Button	2	-0.152
2012-Australian Grand Prix-McLaren	Lewis Hamilton	-2	0.152
2012-Australian Grand Prix-Mercedes	Nico Rosberg	8	-0.35
2012-Australian Grand Prix-Mercedes	Michael Schumacher	-8	0.35
2012-Australian Grand Prix-Red Bull	Sebastian Vettel	2	-0.017
2012-Australian Grand Prix-Red Bull	Mark Webber	-2	0.017
2012-Australian Grand Prix-Sauber	Kamui Kobayashi	2	-1.668
2012-Australian Grand Prix-Sauber	Sergio P<e9>rez	-2	1.668
2012-Australian Grand Prix-Toro Rosso	Daniel Ricciardo	2	1.507
2012-Australian Grand Prix-Toro Rosso	Jean-Eric Vergne	-2	-1.507
2012-Australian Grand Prix-Williams	Pastor Maldonado	3	0.755
2012-Australian Grand Prix-Williams	Bruno Senna	-3	-0.755
2012-Bahrain Grand Prix-Caterham	Vitaly Petrov	1	0.309
2012-Bahrain Grand Prix-Caterham	Heikki Kovalainen	-1	-0.309
2012-Bahrain Grand Prix-Ferrari	Fernando Alonso	2	1.49
2012-Bahrain Grand Prix-Ferrari	Felipe Massa	-2	-1.49
2012-Bahrain Grand Prix-Force India	Paul di Resta	6	1.385
2012-Bahrain Grand Prix-Force India	Nico H<fc>lkenberg	-6	-1.385
2012-Bahrain Grand Prix-HRT	Pedro de la Rosa	1	0.431
2012-Bahrain Grand Prix-HRT	Narain Karthikeyan	-1	-0.431
2012-Bahrain Grand Prix-Lotus	Kimi R<e4>ikk<f6>nen	1	-0.781
2012-Bahrain Grand Prix-Lotus	Romain Grosjean	-1	0.781
2012-Bahrain Grand Prix-Marussia	Timo Glock	5	-0.222
2012-Bahrain Grand Prix-Marussia	Charles Pic	-5	0.222
2012-Bahrain Grand Prix-McLaren	Lewis Hamilton	10	0.191
2012-Bahrain Grand Prix-McLaren	Jenson Button	-10	-0.191
2012-Bahrain Grand Prix-Mercedes	Nico Rosberg	5	2.044
2012-Bahrain Grand Prix-Mercedes	Michael Schumacher	-5	-2.044
2012-Bahrain Grand Prix-Red Bull	Sebastian Vettel	3	0.215
2012-Bahrain Grand Prix-Red Bull	Mark Webber	-3	-0.215
2012-Bahrain Grand Prix-Sauber	Sergio P<e9>rez	2	0.412
2012-Bahrain Grand Prix-Sauber	Kamui Kobayashi	-2	-0.412
2012-Bahrain Grand Prix-Toro Rosso	Jean-Eric Vergne	1	-2.102
2012-Bahrain Grand Prix-Toro Rosso	Daniel Ricciardo	-1	2.102
2012-Bahrain Grand Prix-Williams	Bruno Senna	1	-1.595
2012-Bahrain Grand Prix-Williams	Pastor Maldonado	-1	1.595
2012-Belgian Grand Prix-Caterham	Vitaly Petrov	3	-0.228
2012-Belgian Grand Prix-Caterham	Heikki Kovalainen	-3	0.228
2012-Belgian Grand Prix-Ferrari	Felipe Massa	17	-0.834
2012-Belgian Grand Prix-Ferrari	Fernando Alonso	-17	0.834
2012-Belgian Grand Prix-Force India	Nico H<fc>lkenberg	6	0.035
2012-Belgian Grand Prix-Force India	Paul di Resta	-6	-0.035
2012-Belgian Grand Prix-HRT	Pedro de la Rosa	1	1.959
2012-Belgian Grand Prix-HRT	Narain Karthikeyan	-1	-1.959
2012-Belgian Grand Prix-Lotus	Kimi R<e4>ikk<f6>nen	21	0.333
2012-Belgian Grand Prix-Lotus	Romain Grosjean	-21	-0.333
2012-Belgian Grand Prix-Marussia	Timo Glock	1	1.157
2012-Belgian Grand Prix-Marussia	Charles Pic	-1	-1.157
2012-Belgian Grand Prix-McLaren	Jenson Button	22	0.821
2012-Belgian Grand Prix-McLaren	Lewis Hamilton	-22	-0.821
2012-Belgian Grand Prix-Mercedes	Michael Schumacher	4	1.1
2012-Belgian Grand Prix-Mercedes	Nico Rosberg	-4	-1.1
2012-Belgian Grand Prix-Red Bull	Sebastian Vettel	4	-0.4
2012-Belgian Grand Prix-Red Bull	Mark Webber	-4	0.4
2012-Belgian Grand Prix-Sauber	Kamui Kobayashi	8	0.348
2012-Belgian Grand Prix-Sauber	Sergio P<e9>rez	-8	-0.348
2012-Belgian Grand Prix-Toro Rosso	Jean-Eric Vergne	1	0.189
2012-Belgian Grand Prix-Toro Rosso	Daniel Ricciardo	-1	-0.189
2012-Belgian Grand Prix-Williams	Bruno Senna	8	-2.195
2012-Belgian Grand Prix-Williams	Pastor Maldonado	-8	2.195
2012-Brazilian Grand Prix-Caterham	Vitaly Petrov	3	0.013
2012-Brazilian Grand Prix-Caterham	Heikki Kovalainen	-3	-0.013
2012-Brazilian Grand Prix-Ferrari	Fernando Alonso	1	-0.266
2012-Brazilian Grand Prix-Ferrari	Felipe Massa	-1	0.266
2012-Brazilian Grand Prix-Force India	Nico H<fc>lkenberg	14	0.915
2012-Brazilian Grand Prix-Force India	Paul di Resta	-14	-0.915
2012-Brazilian Grand Prix-HRT	Pedro de la Rosa	1	-0.123
2012-Brazilian Grand Prix-HRT	Narain Karthikeyan	-1	0.123
2012-Brazilian Grand Prix-Lotus	Kimi R<e4>ikk<f6>nen	11	3.669
2012-Brazilian Grand Prix-Lotus	Romain Grosjean	-11	-3.669
2012-Brazilian Grand Prix-Marussia	Charles Pic	4	-0.596
2012-Brazilian Grand Prix-Marussia	Timo Glock	-4	0.596
2012-Brazilian Grand Prix-McLaren	Jenson Button	19	-0.055
2012-Brazilian Grand Prix-McLaren	Lewis Hamilton	-19	0.055
2012-Brazilian Grand Prix-Mercedes	Michael Schumacher	8	-0.845
2012-Brazilian Grand Prix-Mercedes	Nico Rosberg	-8	0.845
2012-Brazilian Grand Prix-Red Bull	Mark Webber	2	0.179
2012-Brazilian Grand Prix-Red Bull	Sebastian Vettel	-2	-0.179
2012-Brazilian Grand Prix-Sauber	Kamui Kobayashi	15	-0.146
2012-Brazilian Grand Prix-Sauber	Sergio P<e9>rez	-15	0.146
2012-Brazilian Grand Prix-Toro Rosso	Jean-Eric Vergne	5	-0.045
2012-Brazilian Grand Prix-Toro Rosso	Daniel Ricciardo	-5	0.045
2012-Brazilian Grand Prix-Williams	Pastor Maldonado	1	1.045
2012-Brazilian Grand Prix-Williams	Bruno Senna	-1	-1.045
2012-British Grand Prix-Caterham	Heikki Kovalainen	7	-0.45
2012-British Grand Prix-Caterham	Vitaly Petrov	-7	0.45
2012-British Grand Prix-Ferrari	Fernando Alonso	2	-2.383
2012-British Grand Prix-Ferrari	Felipe Massa	-2	2.383
2012-British Grand Prix-Force India	Nico H<fc>lkenberg	11	2.627
2012-British Grand Prix-Force India	Paul di Resta	-11	-2.627
2012-British Grand Prix-HRT	Pedro de la Rosa	1	0.298
2012-British Grand Prix-HRT	Narain Karthikeyan	-1	-0.298
2012-British Grand Prix-Lotus	Kimi R<e4>ikk<f6>nen	1	-1.544
2012-British Grand Prix-Lotus	Romain Grosjean	-1	1.544
2012-British Grand Prix-Marussia	Timo Glock	1	-1.177
2012-British Grand Prix-Marussia	Charles Pic	-1	1.177
2012-British Grand Prix-McLaren	Lewis Hamilton	2	-1.797
2012-British Grand Prix-McLaren	Jenson Button	-2	1.797
2012-British Grand Prix-Mercedes	Michael Schumacher	8	5.088
2012-British Grand Prix-Mercedes	Nico Rosberg	-8	-5.088
2012-British Grand Prix-Red Bull	Mark Webber	2	0.406
2012-British Grand Prix-Red Bull	Sebastian Vettel	-2	-0.406
2012-British Grand Prix-Sauber	Kamui Kobayashi	11	0.824
2012-British Grand Prix-Sauber	Sergio P<e9>rez	-11	-0.824
2012-British Grand Prix-Toro Rosso	Daniel Ricciardo	1	0.587
2012-British Grand Prix-Toro Rosso	Jean-Eric Vergne	-1	-0.587
2012-British Grand Prix-Williams	Bruno Senna	7	-3.887
2012-British Grand Prix-Williams	Pastor Maldonado	-7	3.887
2012-Canadian Grand Prix-Caterham	Heikki Kovalainen	1	0.219
2012-Canadian Grand Prix-Caterham	Vitaly Petrov	-1	-0.219
2012-Canadian Grand Prix-Ferrari	Fernando Alonso	5	0.314
2012-Canadian Grand Prix-Ferrari	Felipe Massa	-5	-0.314
2012-Canadian Grand Prix-Force India	Paul di Resta	1	0.043
2012-Canadian Grand Prix-Force India	Nico H<fc>lkenberg	-1	-0.043
2012-Canadian Grand Prix-HRT	Pedro de la Rosa	1	0.838
2012-Canadian Grand Prix-HRT	Narain Karthikeyan	-1	-0.838
2012-Canadian Grand Prix-Lotus	Romain Grosjean	6	0.089
2012-Canadian Grand Prix-Lotus	Kimi R<e4>ikk<f6>nen	-6	-0.089
2012-Canadian Grand Prix-Marussia	Charles Pic	1	-0.354
2012-Canadian Grand Prix-Marussia	Timo Glock	-1	0.354
2012-Canadian Grand Prix-McLaren	Lewis Hamilton	15	1.095
2012-Canadian Grand Prix-McLaren	Jenson Button	-15	-1.095
2012-Canadian Grand Prix-Mercedes	Nico Rosberg	16	0.401
2012-Canadian Grand Prix-Mercedes	Michael Schumacher	-16	-0.401
2012-Canadian Grand Prix-Red Bull	Sebastian Vettel	3	0.562
2012-Canadian Grand Prix-Red Bull	Mark Webber	-3	-0.562
2012-Canadian Grand Prix-Sauber	Sergio P<e9>rez	6	-0.468
2012-Canadian Grand Prix-Sauber	Kamui Kobayashi	-6	0.468
2012-Canadian Grand Prix-Toro Rosso	Daniel Ricciardo	1	1.524
2012-Canadian Grand Prix-Toro Rosso	Jean-Eric Vergne	-1	-1.524
2012-Canadian Grand Prix-Williams	Pastor Maldonado	4	-0.061
2012-Canadian Grand Prix-Williams	Bruno Senna	-4	0.061
2012-Chinese Grand Prix-Caterham	Vitaly Petrov	5	-0.214
2012-Chinese Grand Prix-Caterham	Heikki Kovalainen	-5	0.214
2012-Chinese Grand Prix-Ferrari	Fernando Alonso	4	-0.367
2012-Chinese Grand Prix-Ferrari	Felipe Massa	-4	0.367
2012-Chinese Grand Prix-Force India	Paul di Resta	3	0.428
2012-Chinese Grand Prix-Force India	Nico H<fc>lkenberg	-3	-0.428
